pc_timestamp,time_ms,packet_type,uwb_new,uwb_valid,uwb_x,uwb_y,uwb_z,uwb_quality,a0_id,a0_distance,a1_id,a1_distance,a2_id,a2_distance,a3_id,a3_distance,a4_id,a4_distance,a5_id,a5_distance,a6_id,a6_distance,a7_id,a7_distance,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,battery_v
1781377134.5183127,461281,FAST,0,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.95996,0.16431,0.02441,-0.18311,-0.36621,-0.42725,3.906
1781377134.5327263,461301,FAST,0,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.95947,0.16431,0.02100,-0.18311,-0.12207,-0.36621,3.906
1781377134.552315,461321,FAST,0,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.96069,0.16504,0.02393,-0.30518,-0.24414,-0.42725,3.906
1781377134.5766761,461341,FAST,0,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.95972,0.16577,0.02246,-0.24414,-0.30518,-0.30518,3.906
1781377134.591814,461360,UWB,1,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.95972,0.16577,0.02246,-0.24414,-0.30518,-0.30518,3.906
1781377134.5961003,461364,FAST,0,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.95679,0.16455,0.02393,-0.24414,-0.12207,-0.36621,3.906
1781377134.630001,461381,FAST,0,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.96118,0.16528,0.02295,-0.30518,-0.36621,-0.42725,3.906
1781377134.6321828,461401,FAST,0,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.96021,0.16528,0.02246,-0.06104,-0.18311,-0.24414,3.906
1781377134.6523228,461421,FAST,0,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.95874,0.16431,0.02295,-0.30518,-0.24414,-0.54932,3.906
1781377134.6806595,461441,FAST,0,1,-0.4110,-0.5620,0.3700,39,0x5CA9,0.9270,0x4A10,2.0180,0xD41F,2.3180,0xC307,2.5200,,nan,,nan,,nan,,nan,-0.96045,0.16577,0.02246,-0.18311,-0.12207,-0.42725,3.906
